booking_id,hotel_id,hotel_name,country,city,customer_id,customer_name,customer_email,channel,room_type,meal_plan,booking_date,checkin_date,checkout_date,nights,adults,children,revenue,status,is_cancelled
B102736,9,Mediterraneum Cadaques Art,Spain,Cadaques,13182,Sofia Nikolaou,sofia.nikolaou13182@example.com,Direct,Suite,Breakfast,14-3-23,2023-06-17,2023-06-20,3,2,0,1017.9,Confirmed,False
B102737,1,Mediterraneum Palma Bay,Spain,Palma,18363,Ana Garcia,ana.garcia18363@example.com,Booking,Standard,Breakfast,2023-12-07,12-1-24,2024-01-14,2,1,-1,228.17,Confirmed,False
B102738,4,Mediterraneum Formentera,Spain,Formentera,16815,Jose Dimitriou,jose.dimitriou16815@example.com,Expedia,Superior,All Inclusive,3-3-23,2023-03-18,2023-03-20,2,2,0,341.87,Confirmed,False
B102739,11,Mediterraneum Tenerife Sur,Spain,Playa de las Americas,17149,Maria Garcia,maria.garcia17149@example.com,DIRECT,Family,Breakfast,2023-05-16,2023-08-01,2023-08-08,7,3,0,2024.72,Confirmed,False
B102740,11,Mediterraneum Tenerife Sur,Spain,Playa de las Americas,16180,Isabella Lopez,isabella.lopez16180@example.com,Agency,Superior,Half Board,2024-07-12,2024-07-15,2024-07-22,7,2,1,1790.15,Cancelled,True
B102741,27,Mediterraneum Palermo Centro,Italy,Palermo,10431,Ana Lopez,ana.lopez10431@example.com,Direct,Standard,All Inclusive,2025-05-17,30/05/2025,31/05/2025,1,1,0,200.45,Confirmed,False
B102742,26,Mediterraneum Taormina,Italy,Taormina,17701,Francesco Martinez,francesco.martinez17701@example.com,expedia,Standard,Breakfast,7-7-25,29/07/2025,2025-08-08,4,2,0,3125.96,Cancelled,True
B102743,39,Mediterraneum Rhodes Old Town,Greece,Rhodes,16933,Maria Sanchez,maria.sanchez16933@example.com,Direct,Standard,Breakfast,2024-08-24,2024-08-25,30-8-24,5,2,2,1558.49,Confirmed,False
B102744,22,Mediterraneum San Sebastian,Spain,San Sebastian,17576,Giulia Sanchez,giulia.sanchez17576@example.com,direct,Family,Breakfast,21/10/2023,26/11/2023,2023-11-28,2,2,1,316.73,NoShow,False
B102745,27,Mediterraneum Palermo Centro,Italy,Palermo,14388,Lucia Russo,lucia.russo14388@example.com,Booking,Stndard,Breakfast,2-6-23,19/07/2023,26-7-23,7,1,0,2222.49,Confirmed,False
B102746,36,Mediterraneum Mykonos Beach,Greece,Mykonos,12386,Giulia Sanchez,giulia.sanchez12386@example.com,booking.com,Standard,Half Board,2023-08-15,16/10/2023,2023-10-17,1,3,0,170.86,Confirmed,False
B102747,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,18067,Sofia Dimitriou,sofia.dimitriou18067@example.com,Direct,Standard,Breakfast,2023-08-28,2023-09-18,23/09/2023,5,4,0,1165.06,Cancelled,True
B102748,32,Mediterraneum Venezia Grand,Italy,Venezia,19207,Elena Garcia,elena.garcia19207@example.com,Expedia,Standard,All Inclusive,2024-03-01,2024-03-13,2024-03-17,4,2,1,851.66,Confirmed,False
B102749,25,Mediterraneum Ravello View,Italy,Ravello,19389,Isabella Sanchez,,Booking,Standard,Half Board,08/07/2024,2024-07-16,30/07/2024,14,2,1,4942.87,Confirmed,False
B102750,12,Mediterraneum Gran Canaria,Spain,Maspalomas,19984,Andreas Lopez,andreas.lopez19984@example.com,Booking,Suite,All Inclusive,2025-07-04,2025-07-14,17/07/2025,3,2,0,1695.57,Confirmed,False
B102751,10,Mediterraneum Tossa,Spain,Tossa de Mar,10327,  Antonio Russo ,antonio.russo10327@example.com,Booking,Family,Breakfast,2024-08-15,15/11/2024,17/11/2024,2,3,1,278.11,Confirmed,False
B102752,16,Mediterraneum Madrid Salamanca,Spain,Madrid,19333,Marco Ferrari,marco.ferrari19333@example.com,Booking,Superior,Breakfast,18-4-24,20/11/2024,24-11-24,4,2,0,519.06,Confirmed,False
B102753,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,20521,Carlos Martinez,carlos.martinez20521@example.com,direct,Superior,Breakfast,31/12/2023,05/02/2024,6-2-24,1,2,1,159.38,Confirmed,False
B102754,22,Mediterraneum San Sebastian,Spain,San Sebastian,19375,Laura Lopez,laura.lopez19375@example.com,booking.com,FAMILY,Breakfast,22/01/2023,04/02/2023,07/02/2023,3,3,1,460.25,Confirmed,False
B102755,14,Mediterraneum Fuerteventura,Spain,Corralejo,12705,Marco Garcia,marco.garcia12705@example.com,booking.com,Standard,Breakfast,16-1-24,31-5-24,2024-06-02,2,2,0,269.87,Cancelled,True
B102756,19,Mediterraneum Valencia Ciutat,Spain,Valencia,16017,Andreas Martinez,andreas.martinez16017@example.com,Corporate,Superior,Half Board,2025-09-09,29-10-25,01/11/2025,3,2,0,651.8,Confirmed,False
B102757,35,Mediterraneum Santorini Caldera,Greece,Santorini,22420,Ana Rossi,ana.rossi22420@example.com,Expedia,Standard,Breakfast,2024-07-09,19/07/2024,2024-07-26,7,2,1,1828.38,Confirmed,False
B102758,27,Mediterraneum Palermo Centro,Italy,Palermo,10295,Luca Papadopoulos,luca.papadopoulos10295@example.com,Direct,Standard,Room Only,19/08/2023,2023-08-22,2023-08-29,7,2,1,1609.04,Cancelled,True
B102759,9,Mediterraneum Cadaques Art,Spain,Cadaques,15974,Dimitris Garcia,dimitris.garcia15974@example.com,Booking,Superior,,2023-11-17,13/02/2024,15-2-24,2,2,0,350.1,Confirmed,False
B102760,33,Mediterraneum Firenze Arno,Italy,Firenze,23581,Paula Romero,paula.romero23581@example.com,corporate,Suite,Half Board,2023-06-02,2023-06-17,24/06/2023,7,3,1,3416.66,Confirmed,False
B102761,15,Mediterraneum Madrid Centro,Spain,Madrid,13513,Andreas Ferrari,andreas.ferrari13513@example.com,Corporate,Standard,,2023-08-20,10/09/2023,15/09/2023,5,2,0,818.12,Cancelled,True
B102762,40,Mediterraneum Atenas Acropolis,Greece,Atenas,19212,Antonio Papadopoulos,antonio.papadopoulos19212@example.com,Booking,STANDARD,Half Board,1-5-24,31/05/2024,2024-06-02,2,2,0,398.04,Cancelled,False
B102763,14,Mediterraneum Fuerteventura,Spain,Corralejo,15213,Giulia Nikolaou,giulia.nikolaou15213@example.com,expedia,Superior,All Inclusive,2025-04-14,26-5-25,28/05/2025,2,2,0,599.28,Confirmed,False
B102764,23,Mediterraneum Positano Cliff,Italy,Positano,18066,Carlos Sanchez,carlos.sanchez18066@example.com,Booking,Superior,Breakfast,2024-09-24,06/10/2024,2024-10-10,4,2,0,962.09,Confirmed,False
B102765,32,Mediterraneum Venezia Grand,Italy,Venezia,10470,Carlos Garcia,carlos.garcia10470@example.com,booking.com,Superior,Half Board,2025-01-10,2025-02-28,2-3-25,3,4,2,471.0,Confirmed,False
B102766,39,Mediterraneum Rhodes Old Town,Greece,Rhodes,22123,Laura Ferrari,laura.ferrari22123@example.com,booking.com,STANDARD,Half Board,21/05/2023,2023-05-25,2023-05-27,2,4,0,304.52,Cancelled,True
B102767,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,10593,Lucia Papadopoulos,lucia.papadopoulos10593@example.com,Booking,Superior,All Inclusive,2024-02-17,20-4-24,2024-04-22,2,3,0,562.76,Confirmed,False
B102768,11,Mediterraneum Tenerife Sur,Spain,Playa de las Americas,24420,Pablo Garcia,pablo.garcia24420@example.com,Direct,superior,Half Board,2025-01-11,20/01/2025,2025-01-23,3,3,0,439.36,Confirmed,False
B102769,31,Mediterraneum Roma Veneto,Italy,Roma,16821,Eleni Dimitriou,eleni.dimitriou16821@example.com,expedia,Superior,Half Board,2024-02-01,11/02/2024,14-2-24,3,2,0,610.22,Confirmed,False
B102770,2,Mediterraneum Ibiza Sunset,Spain,Ibiza,17958,Luca Bianchi,luca.bianchi17958@example.com,Expedia,Superior,Breakfast,25-9-23,17/10/2023,2023-10-19,2,2,2,409.55,Confirmed,False
B102771,3,Mediterraneum Menorca Cove,Spain,Mahon,17035,Nikos Ferrari,nikos.ferrari17035@example.com,BOOKING,Standard,All Inclusive,18/11/2023,2023-11-24,28/11/2023,4,3,0,593.67,Confirmed,False
B102772,6,Mediterraneum Malaga Port,Spain,Malaga,12422,Antonio Romero,antonio.romero12422@example.com,Agency,Standard,Breakfast,2023-07-22,2023-08-30,2023-09-04,5,4,2,1022.57,Confirmed,False
B102773,33,Mediterraneum Firenze Arno,Italy,Firenze,16764,Dimitris Dimitriou,dimitris.dimitriou16764@example.com,Booking,Standard,Breakfast,2024-08-15,07/10/2024,09/10/2024,2,1,0,377.79,Confirmed,False
B102774,40,Mediterraneum Atenas Acropolis,Greece,Atenas,15475,Ana Lopez,ana.lopez15475@example.com,Expedia,Suite,Room Only,2023-10-14,2024-02-09,2024-02-11,2,3,2,567.86,Confirmed,False
B102775,38,Mediterraneum Creta Chania,Greece,Chania,11116,Giulia Papadopoulos,giulia.papadopoulos11116@example.com,corporate,Standard,,21-12-24,2025-01-05,2025-01-07,2,4,0,220.52,Confirmed,False
B102776,20,Mediterraneum Sevilla Giralda,Spain,Sevilla,14742,Marco Nikolaou,marco.nikolaou14742@example.com,direct,Superior,Breakfast,2024-05-30,2024-07-12,2024-07-19,7,2,0,2299.43,Confirmed,False
B102777,27,Mediterraneum Palermo Centro,Italy,Palermo,16555,Sofia Ferrari,sofia.ferrari16555@example.com,direct,STANDARD,Breakfast,26/02/2024,12-3-24,2024-03-16,4,3,0,505.3,Confirmed,False
B102778,32,Mediterraneum Venezia Grand,Italy,Venezia,24053,Lucia Papadopoulos,lucia.papadopoulos24053@example.com,Agency,Standard,Room Only,16/05/2025,21-6-25,2025-06-28,7,2,1,1452.45,Confirmed,False
B102779,31,Mediterraneum Roma Veneto,Italy,Roma,14488,Elena Sanchez,elena.sanchez14488@example.com,Booking,Standard,Room Only,2025-01-11,10-2-25,2025-02-12,2,3,0,236.94,Confirmed,False
B102780,27,Mediterraneum Palermo Centro,Italy,Palermo,18691,Marco Garcia,marco.garcia18691@example.com,booking.com,Superior,Breakfast,15-3-25,04/05/2025,2025-05-06,2,2,2,408.3,Confirmed,False
B102781,21,Mediterraneum Bilbao Ria,Spain,Bilbao,17529,Giulia Dimitriou,giulia.dimitriou17529@example.com,expedia,Standard,Breakfast,14/06/2025,2025-06-26,01/07/2025,5,3,2,860.04,Confirmed,False
B102782,32,Mediterraneum Venezia Grand,Italy,Venezia,12483,Ana Papadopoulos,ana.papadopoulos12483@example.com,direct,Standard,Room Only,2024-05-14,12/06/2024,16/06/2024,4,1,0,805.94,Confirmed,False
B102783,2,Mediterraneum Ibiza Sunset,Spain,Ibiza,16340,  Marco Nikolaou ,marco.nikolaou16340@example.com,Direct,Superior,Half Board,2024-05-04,2024-07-04,2024-07-11,7,2,2,2416.51,Confirmed,False
B102784,7,Mediterraneum Nerja Cliffs,Spain,Nerja,14606,Isabella Martinez,isabella.martinez14606@example.com,Direct,Superior,Half Board,02/02/2025,24/04/2025,2025-04-27,3,1,0,512.62,Cancelled,True
B102785,23,Mediterraneum Positano Cliff,Italy,Positano,15941,Lucia Lopez,lucia.lopez15941@example.com,booking.com,Standard,Breakfast,2023-12-06,15-12-23,18/12/2023,3,3,0,445.89,Confirmed,False
B102786,21,Mediterraneum Bilbao Ria,Spain,Bilbao,14261,Elena Romero,elena.romero14261@example.com,corporate,Standard,Breakfast,2023-11-05,14/02/2024,17-2-24,3,4,0,305.98,Confirmed,False
B102787,20,Mediterraneum Sevilla Giralda,Spain,Sevilla,23510,Luca Sanchez,luca.sanchez23510@example.com,DIRECT,Standard,All Inclusive,2024-03-07,12/04/2024,15-4-24,3,4,1,593.27,Confirmed,False
B102788,9,Mediterraneum Cadaques Art,Spain,Cadaques,10534,Laura Dimitriou,laura.dimitriou10534@example.com,Corporate,Standard,Room Only,16/03/2024,2024-05-04,07/05/2024,3,2,0,341.28,Confirmed,False
B102789,10,Mediterraneum Tossa,Spain,Tossa de Mar,24465,  Maria Russo ,maria.russo24465@example.com,Direct,Superior,Breakfast,2024-01-21,1-2-24,03/02/2024,2,3,0,257.71,Confirmed,False
B102790,3,Mediterraneum Menorca Cove,Spain,Mahon,18854,Laura Nikolaou,laura.nikolaou18854@example.com,direct,Standard,,16-3-25,29-5-25,2025-06-02,4,2,0,580.05,Cancelled,True
B102791,32,Mediterraneum Venezia Grand,Italy,Venezia,10764,Andreas Garcia,andreas.garcia10764@example.com,expedia,Family,Room Only,2023-01-10,29/01/2023,1-2-23,3,1,0,654.3,Confirmed,False
B102792,10,Mediterraneum Tossa,Spain,Tossa de Mar,22751,Francesco Romero,francesco.romero22751@example.com,Direct,Suite,Half Board,2024-12-16,29-1-25,31-1-25,2,1,1,441.15,Confirmed,False
B102793,23,Mediterraneum Positano Cliff,Italy,Positano,13911,Antonio Garcia,antonio.garcia13911@example.com,booking.com,Suite,Half Board,10/02/2024,2024-02-28,03/03/2024,4,3,0,1142.49,Confirmed,False
B102794,17,Mediterraneum Barcelona Gotic,Spain,Barcelona,20631,Isabella Martinez,isabella.martinez20631@example.com,Expedia,Suite,All Inclusive,16/02/2023,2023-04-07,2023-04-11,4,3,0,1189.44,Confirmed,False
B102795,17,Mediterraneum Barcelona Gotic,Spain,Barcelona,17394,Pablo Garcia,pablo.garcia17394@example.com,Booking,Standard,Room Only,09/07/2025,14/08/2025,21/08/2025,7,2,1,1359.62,Confirmed,False
B102796,2,Mediterraneum Ibiza Sunset,Spain,Ibiza,11297,Maria Russo,maria.russo11297@example.com,Direct,Standard,Breakfast,22-2-23,2023-06-08,11/06/2023,3,2,0,479.33,Cancelled,True
B102797,15,Mediterraneum Madrid Centro,Spain,Madrid,21940,Luca Bianchi,luca.bianchi21940@example.com,Corporate,Standard,All Inclusive,2023-07-10,2023-07-17,24-7-23,7,3,1,2145.15,Cancelled,True
B102798,1,Mediterraneum Palma Bay,Spain,Palma,18166,Laura Lopez,,direct,Family,,2024-05-14,2024-06-18,21/06/2024,3,2,0,654.85,Cancelled,False
B102799,32,Mediterraneum Venezia Grand,Italy,Venezia,10437,Jose Dimitriou,jose.dimitriou10437@example.com,DIRECT,Standard,Breakfast,07/04/2024,2024-05-15,2024-05-18,3,3,0,548.25,Confirmed,False
B102800,15,Mediterraneum Madrid Centro,Spain,Madrid,14019,Ana Bianchi,,booking.com,Standard,Breakfast,20/08/2024,27-8-24,30/08/2024,3,4,0,623.87,Cancelled,True
B102801,4,Mediterraneum Formentera,Spain,Formentera,15863,Giulia Ferrari,giulia.ferrari15863@example.com,Corporate,Suite,Breakfast,2025-08-14,04/10/2025,06/10/2025,2,4,0,525.7,NoShow,False
B102802,32,Mediterraneum Venezia Grand,Italy,Venezia,24825,Giulia Papadopoulos,giulia.papadopoulos24825@example.com,Corporate,Standard,Breakfast,16-10-25,2025-11-13,16-11-25,3,3,0,445.39,Cancelled,True
B102803,37,Mediterraneum Creta Heraklion,Greece,Heraklion,14777,Nikos Martinez,nikos.martinez14777@example.com,Direct,Suite,Breakfast,2025-02-21,2026-02-15,2026-02-16,1,2,0,244.06,Confirmed,False
B102804,1,Mediterraneum Palma Bay,Spain,Palma,12402,Elena Bianchi,elena.bianchi12402@example.com,Booking,Superior,Breakfast,2023-04-15,2023-04-21,2023-04-23,2,1,0,383.07,Confirmed,False
B102805,31,Mediterraneum Roma Veneto,Italy,Roma,18191,Laura Romero,laura.romero18191@example.com,Corporate,Standard,Breakfast,30/07/2024,2024-08-11,2024-08-14,3,2,2,670.46,Confirmed,True
B102806,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,24134,Giulia Russo,giulia.russo24134@example.com,Booking,Family,Room Only,2025-04-15,03/05/2025,05/05/2025,2,3,1,400.82,Confirmed,False
B102807,9,Mediterraneum Cadaques Art,Spain,Cadaques,24784,Carlos Lopez,carlos.lopez24784@example.com,Booking,Suite,Breakfast,2024-01-18,2024-02-04,6-2-24,2,1,0,502.95,Cancelled,True
B102808,7,Mediterraneum Nerja Cliffs,Spain,Nerja,15591,Francesco Garcia,francesco.garcia15591@example.com,booking.com,Standard,Half Board,27/09/2025,16/10/2025,2025-10-17,1,4,0,170.66,Cancelled,True
B102809,22,Mediterraneum San Sebastian,Spain,San Sebastian,21275,Carlos Sanchez,carlos.sanchez21275@example.com,Direct,Standard,Room Only,2025-02-17,8-3-25,2025-03-10,2,1,0,160.99,Confirmed,False
B102810,23,Mediterraneum Positano Cliff,Italy,Positano,17666,Elena Rossi,elena.rossi17666@example.com,booking.com,STANDARD,Half Board,16-1-23,2023-02-11,14/02/2023,19,2,0,541.8,Confirmed,False
B102811,7,Mediterraneum Nerja Cliffs,Spain,Nerja,22011,Carlos Russo,carlos.russo22011@example.com,Direct,Standard,Breakfast,9-5-25,2025-06-16,21-6-25,5,3,0,656.59,Confirmed,False
B102812,13,Mediterraneum Lanzarote,Spain,Playa Blanca,15914,Eleni Dimitriou,eleni.dimitriou15914@example.com,Direct,Standard,,2025-05-12,2025-06-07,2025-06-10,3,3,1,440.62,Confirmed,False
B102813,2,Mediterraneum Ibiza Sunset,Spain,Ibiza,24541,Paula Rossi,paula.rossi24541@example.com,agency,Standard,Half Board,2024-09-27,2024-10-05,07/10/2024,2,2,0,354.22,Confirmed,False
B102814,26,Mediterraneum Taormina,Italy,Taormina,18739,Marco Sanchez,marco.sanchez18739@example.com,Corporate,Family,Half Board,02/05/2025,2025-05-07,10/05/2025,3,2,1,811.71,Confirmed,False
B102815,5,Mediterraneum Marbella Grand,Spain,Marbella,21939,Antonio Nikolaou,antonio.nikolaou21939@example.com,corporate,Standard,,28/09/2024,01/10/2024,2024-10-03,2,4,2,231.0,Confirmed,False
B102816,26,Mediterraneum Taormina,Italy,Taormina,14720,Carlos Bianchi,carlos.bianchi14720@example.com,Direct,Standard,Room Only,2025-06-14,19/06/2025,2025-06-22,3,2,0,597.56,Confirmed,False
B102817,26,Mediterraneum Taormina,Italy,Taormina,13362,Maria Dimitriou,maria.dimitriou13362@example.com,Corporate,Superior,Half Board,21/12/2024,06/02/2025,9-2-25,3,4,1,577.21,Confirmed,False
B102818,15,Mediterraneum Madrid Centro,Spain,Madrid,19532,Giulia Sanchez,giulia.sanchez19532@example.com,corporate,Stndard,All Inclusive,2024-10-22,2024-11-28,2024-11-29,1,2,0,166.34,Confirmed,False
B102819,12,Mediterraneum Gran Canaria,Spain,Maspalomas,15660,Lucia Dimitriou,lucia.dimitriou15660@example.com,booking.com,Standard,Room Only,2023-02-12,24/04/2023,26-4-23,2,4,0,256.12,Cancelled,True
B102820,11,Mediterraneum Tenerife Sur,Spain,Playa de las Americas,24886,Maria Dimitriou,maria.dimitriou24886@example.com,Booking,Standard,All Inclusive,18-11-24,4-12-24,07/12/2024,3,4,0,420.69,Cancelled,True
B102821,16,Mediterraneum Madrid Salamanca,Spain,Madrid,19519,Antonio Garcia,antonio.garcia19519@example.com,corporate,Suite,,2023-01-23,2023-02-01,2023-02-03,2,2,0,383.03,Cancelled,True
B102822,10,Mediterraneum Tossa,Spain,Tossa de Mar,13442,Luca Lopez,luca.lopez13442@example.com,Agency,Family,,26/02/2024,23/03/2024,26/03/2024,3,2,0,598.49,Confirmed,False
B102823,16,Mediterraneum Madrid Salamanca,Spain,Madrid,20860,Marco Rossi,marco.rossi20860@example.com,Direct,Standard,All Inclusive,2025-04-02,25/06/2025,2-7-25,7,2,0,1432.85,Confirmed,False
B102824,37,Mediterraneum Creta Heraklion,Greece,Heraklion,12046,Laura Martinez,laura.martinez12046@example.com,Booking,Standard,Half Board,26/09/2023,28-11-23,2023-11-30,2,2,0,310.82,Confirmed,False
B102825,37,Mediterraneum Creta Heraklion,Greece,Heraklion,12606,Sofia Ferrari,sofia.ferrari12606@example.com,Agency,Family,Half Board,2024-05-02,06/05/2024,2024-05-09,3,2,0,766.86,Cancelled,True
B102826,21,Mediterraneum Bilbao Ria,Spain,Bilbao,22507,Jose Nikolaou,jose.nikolaou22507@example.com,Corporate,Standard,All Inclusive,2025-06-06,2025-07-14,2025-07-21,7,3,0,2116.25,Confirmed,False
B102827,29,Mediterraneum Cagliari Bay,Italy,Cagliari,16309,Eleni Sanchez,eleni.sanchez16309@example.com,booking.com,Standard,Half Board,22/03/2025,12-7-25,19/07/2025,7,2,0,1844.79,Confirmed,False
B102828,17,Mediterraneum Barcelona Gotic,Spain,Barcelona,22396,Nikos Bianchi,nikos.bianchi22396@example.com,Corporate,Standard,All Inclusive,2024-08-17,13/12/2024,2024-12-15,2,3,1,365.86,Cancelled,True
B102829,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,14959,Antonio Romero,antonio.romero14959@example.com,direct,Standard,Breakfast,5-12-23,2023-12-08,2023-12-10,2,2,0,222.69,Confirmed,False
B102830,37,Mediterraneum Creta Heraklion,Greece,Heraklion,20258,Laura Martinez,laura.martinez20258@example.com,BOOKING,Standard,Half Board,2023-09-05,05/11/2023,06/11/2023,1,3,1,135.31,Confirmed,False
B102831,26,Mediterraneum Taormina,Italy,Taormina,21649,Paula Bianchi,paula.bianchi21649@example.com,Expedia,Suite,Breakfast,31/03/2025,2025-04-23,26-4-25,3,2,0,1496.29,Confirmed,False
B102832,34,Mediterraneum Milano Duomo,Italy,Milano,14059,Sofia Papadopoulos,sofia.papadopoulos14059@example.com,Corporate,Standard,Room Only,2025-01-04,04/02/2025,06/02/2025,4,3,0,178.63,Confirmed,False
B102833,1,Mediterraneum Palma Bay,Spain,Palma,23172,Maria Papadopoulos,maria.papadopoulos23172@example.com,Booking,Standard,Half Board,2024-06-15,2024-07-08,22/07/2024,14,2,0,4274.88,Confirmed,False
B102834,3,Mediterraneum Menorca Cove,Spain,Mahon,17026,Antonio Bianchi,antonio.bianchi17026@example.com,booking.com,STANDARD,Room Only,2024-01-16,31/01/2024,2024-02-03,3,2,1,250.14,Confirmed,False
B102835,31,Mediterraneum Roma Veneto,Italy,Roma,11233,Andreas Ferrari,andreas.ferrari11233@example.com,Corporate,Superior,Breakfast,2023-05-25,12/06/2023,2023-06-15,3,2,0,993.93,Confirmed,False
B102836,29,Mediterraneum Cagliari Bay,Italy,Cagliari,23964,Elena Dimitriou,elena.dimitriou23964@example.com,Booking,Suite,Half Board,2025-05-27,2025-06-10,2025-06-14,4,2,1,1850.57,NoShow,False
B102837,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,11140,Luca Martinez,luca.martinez11140@example.com,Booking,Suite,All Inclusive,2025-05-12,2025-07-12,22/07/2025,10,2,0,7387.29,Confirmed,False
B102838,26,Mediterraneum Taormina,Italy,Taormina,19521,Ana Papadopoulos,ana.papadopoulos19521@example.com,booking.com,Family,All Inclusive,2024-08-31,2024-09-15,2024-09-20,5,2,0,2047.92,Confirmed,False
B102839,7,Mediterraneum Nerja Cliffs,Spain,Nerja,15340,Nikos Russo,nikos.russo15340@example.com,Corporate,Standard,Room Only,2025-07-30,2025-08-22,2025-09-01,10,2,0,2116.85,Cancelled,True
B102840,26,Mediterraneum Taormina,Italy,Taormina,18868,Francesco Bianchi,francesco.bianchi18868@example.com,Agency,Standard,Breakfast,2024-07-08,2024-07-18,2024-07-25,7,2,0,2231.01,Confirmed,False
B102841,15,Mediterraneum Madrid Centro,Spain,Madrid,21101,Antonio Papadopoulos,antonio.papadopoulos21101@example.com,DIRECT,Standard,Breakfast,2025-08-30,22/09/2025,2025-09-26,4,2,0,789.12,Confirmed,False
B102842,37,Mediterraneum Creta Heraklion,Greece,Heraklion,17137,Ana Russo,ana.russo17137@example.com,booking.com,Standard,Half Board,2024-09-02,2024-10-06,2024-10-08,2,3,1,368.43,Confirmed,False
B102843,27,Mediterraneum Palermo Centro,Italy,Palermo,16509,Nikos Sanchez,nikos.sanchez16509@example.com,Corporate,Standard,Breakfast,2024-12-29,14-1-25,2025-01-16,2,2,1,334.13,Confirmed,False
